uid,use_coupon_percentage
13981731,0.01
5330985,0.01
11098164,0.02
13087766,0.02
5068859,0.02
14580432,0.02
13689866,0.05
10836031,0.02
13981765,0.02
10853132,0.02
11360332,0.05
11360333,0.02
2447438,0.02
12686231,0.04
11098198,0.10
14243932,0.01
14243933,0.01
7166049,0.05
12408931,0.02
11622500,0.04
5068901,0.02
13981798,0.02
10573933,0.01
11360366,0.01
11562999,0.02
12146800,0.01
12933233,0.01
14506099,0.04
15292532,0.02
3233909,0.01
10150932,0.01
15030398,0.01
15030400,0.01
10836098,0.01
10836099,0.02
11622533,0.10
5068935,0.06
5068944,0.06
1631256,0.02
13719698,0.02
14506132,0.04
5068954,0.02
13457565,0.01
14243998,0.01
5593251,0.01
6641829,0.01
12408998,0.06
2447527,0.02
13981864,0.01
6641833,0.01
6117547,0.01
11360432,0.01
12146866,0.04
12933299,0.02
3496116,0.01
11286900,0.04
6009620,0.02
15030464,0.02
1661121,0.01
13166332,0.07
10515400,0.01
12409031,0.05
12409032,0.02
5893927,0.02
13981898,0.02
14432631,0.01
14388398,0.02
4806864,0.02
12146898,0.04
2185429,0.02
14506200,0.02
11884765,0.01
4806878,0.02
15030500,0.01
10049766,0.02
12117031,0.04
13981933,0.01
10574065,0.01
11360500,0.02
13719800,0.04
11811199,0.01
7166204,0.01
2971906,0.04
5855496,0.01
10413100,0.01
12409100,0.02
6379790,0.01
14768399,0.05
10574099,0.01
11360533,0.01
1661207,0.01
12380033,0.01
11884832,0.02
4544808,0.05
10836265,0.04
10836266,0.01
5519751,0.01
13195566,0.02
13981999,0.04
10574131,0.02
13719865,0.06
14506298,0.02
15292731,0.02
1923391,0.07
13457733,0.05
15030598,0.02
10836298,0.01
350540,0.02
13982032,0.01
1543907,0.01
2709845,0.04
3758423,0.09
12933464,0.06
13719898,0.02
1661275,0.01
4807004,0.01
15292765,0.01
11884898,0.07
12671331,0.05
11112166,0.02
4020584,0.01
10836331,0.01
10836332,0.02
13982065,0.04
14768498,0.02
11360631,0.02
14563732,0.02
12147066,0.01
6904187,0.01
10312064,0.01
1399169,0.01
10312066,0.02
3496325,0.01
5069190,0.05
10049932,0.01
10836365,0.01
350606,0.01
15044333,0.02
13195664,0.06
14768532,0.02
2447767,0.01
12147100,0.04
612765,0.01
5855648,0.04
5331361,0.05
15030700,0.07
6904240,0.01
4544947,0.02
11360700,0.02
13995766,0.02
14244298,0.02
10050000,0.01
14768599,0.06
14768600,0.04
10574300,0.01
5069283,0.01
15292900,0.02
12466598,0.04
6541000,0.01
3758573,0.02
10050031,0.10
10836464,0.02
10836466,0.01
11068500,0.01
14816131,0.02
11360766,0.01
4807168,0.02
12933633,0.04
11098631,0.04
2185737,0.01
3758604,0.05
15030798,0.06
14214232,0.01
11622932,0.05
1137174,0.02
14768664,0.02
13982233,0.02
3758623,0.04
12933664,0.02
3234342,0.01
12671532,0.02
15030831,0.06
10050098,0.01
11622964,0.01
4545077,0.01
13982264,0.01
14768698,0.02
11360832,0.02
12147265,0.01
12147266,0.02
12933699,0.02
875079,0.01
5855817,0.02
3773257,0.11
12671565,0.01
12671566,0.02
5301347,0.01
6117972,0.01
10050133,0.02
10836566,0.02
13646265,0.02
5825636,0.01
6117982,0.04
10574431,0.01
1399394,0.02
6904420,0.02
14126865,0.02
15293033,0.02
1661547,0.01
10312300,0.02
11885165,0.05
5960617,0.01
14244465,0.04
4020850,0.01
3758708,0.02
1399414,0.04
11623032,0.01
10574465,0.01
11360898,0.02
14506631,0.01
4020872,0.02
12117100,0.04
4020874,0.02
10718999,0.02
11885200,0.05
15030932,0.01
4210352,0.02
4020895,0.02
11360932,0.04
1510705,0.01
3758758,0.05
13720233,0.06
15293098,0.04
15293099,0.01
12671664,0.11
13558899,0.02
15030964,0.04
2710197,0.02
5593782,0.02
10050231,0.02
10836666,0.02
2286709,0.02
13982400,0.01
12160800,0.01
4340171,0.02
4807365,0.01
2448071,0.01
12933832,0.02
11098831,0.02
11098832,0.01
14244564,0.04
10050264,0.06
10050265,0.02
4545242,0.02
11623132,0.01
11623133,0.05
12409566,0.04
13982431,0.04
13196000,0.04
13340931,0.02
13296764,0.02
14506731,0.02
6642423,0.01
15031033,0.01
10836731,0.01
6642428,0.01
13982465,0.01
12147466,0.01
14506766,0.01
2089199,0.02
12671764,0.01
13458199,0.02
1399576,0.06
15031066,0.15
13646298,0.12
11461765,0.02
4807457,0.01
4021032,0.01
12933932,0.01
10312499,0.04
10312500,0.01
13458231,0.10
14244666,0.01
4283195,0.01
2710343,0.01
5921250,0.01
13689998,0.01
13995833,0.01
13458264,0.02
10836831,0.01
11623264,0.01
13550432,0.01
14768998,0.02
88937,0.02
11361132,0.01
7166830,0.01
5856114,0.01
2448245,0.02
88951,0.02
5593983,0.01
6380416,0.01
10836866,0.01
2448260,0.02
12409733,0.01
13253100,0.04
11361164,0.04
10312600,0.05
6904729,0.02
351132,0.05
13458333,0.01
15031198,0.05
5388784,0.01
10050466,0.02
11623331,0.01
12409764,0.02
3759015,0.01
6642603,0.01
12934064,0.01
4283315,0.01
14506932,0.02
15293366,0.02
11099064,0.05
11099065,0.05
12671932,0.11
2448320,0.01
10050499,0.01
7012384,0.01
4021192,0.02
11361232,0.01
13777400,0.01
12147666,0.02
14506964,0.06
1748773,0.05
14506966,0.07
1325561,0.01
89050,0.12
12671965,0.06
14244832,0.01
11146332,0.01
11623398,0.05
11623399,0.01
12409832,0.05
14769131,0.05
13982700,0.05
4165458,0.06
1194493,0.01
6118384,0.01
5856241,0.01
1806163,0.02
6044158,0.02
6380534,0.04
15293432,0.01
10063700,0.02
11099132,0.02
11885565,0.01
1924096,0.02
14244865,0.02
10544299,0.05
4021254,0.02
2448391,0.06
12409865,0.01
12409866,0.05
13196299,0.07
13196300,0.07
1514199,0.02
10574864,0.02
12147732,0.01
875542,0.01
2448415,0.04
14476464,0.02
13458466,0.01
15031331,0.04
2972711,0.02
1967002,0.02
10574900,0.01
2448437,0.01
12147766,0.02
3759160,0.09
15293498,0.02
6524767,0.01
10312765,0.01
10312766,0.01
11099200,0.02
11374432,0.02
13458498,0.01
15031364,0.01
10050632,0.01
11623498,0.01
13196366,0.02
11361365,0.01
2972759,0.01
6904920,0.01
13720666,0.02
14507100,0.01
1662052,0.04
15031399,0.01
10050664,0.01
13196400,0.01
10325864,0.02
10574964,0.05
4283509,0.02
11361398,0.02
12934264,0.01
89212,0.02
5332094,0.02
11099264,0.01
3006856,0.01
14244998,0.01
4283527,0.01
14245000,0.01
5594249,0.01
10050699,0.02
11623564,0.01
14083266,0.02
3759248,0.01
4283543,0.01
3759259,0.01
12934300,0.01
6904990,0.01
4545695,0.01
12672165,0.01
2710695,0.01
14245032,0.01
15031465,0.01
1063453,0.02
4283570,0.06
11361464,0.01
613565,0.07
14507199,0.01
3235008,0.01
875713,0.01
6905027,0.01
11885766,0.01
7167176,0.01
11623631,0.01
11623633,0.02
12934365,0.05
12934366,0.01
11001565,0.01
10312933,0.02
11885798,0.05
12672231,0.01
12672232,0.02
13458666,0.01
10050799,0.02
10837232,0.01
3235061,0.01
233343,0.01
11361533,0.02
12934399,0.01
14507264,0.09
13458698,0.02
13458699,0.05
2448652,0.01
15031565,0.04
10050831,0.02
1400080,0.01
1898276,0.04
2448660,0.01
12160900,0.02
11361566,0.09
2448674,0.02
11099431,0.02
11885864,0.06
15306631,0.01
14245164,0.02
12410164,0.01
11623733,0.01
12092698,0.06
3235131,0.02
875836,0.01
12148032,0.01
6118721,0.01
4808004,0.07
12204598,0.02
15293766,0.01
1924424,0.01
10313033,0.01
5070159,0.01
14245200,0.02
10837332,0.01
12685198,0.02
351576,0.02
10575198,0.11
12148064,0.04
13720931,0.02
875876,0.01
13720933,0.11
15293799,0.01
13952231,0.04
5332335,0.02
14245232,0.01
15031666,0.02
3235188,0.10
10050933,0.01
1662328,0.01
2448763,0.01
11361664,0.02
12934531,0.02
10203032,0.01
11636631,0.05
11885964,0.02
12672400,0.04
14245265,0.06
15031699,0.05
10837398,0.05
1400217,0.01
13196698,0.04
13983132,0.01
10575266,0.01
6905257,0.01
15031731,0.02
14245300,0.01
2835770,0.11
13196731,0.01
10575298,0.02
12148165,0.01
12148166,0.01
4165537,0.01
1138121,0.01
15293900,0.01
10313166,0.01
12672464,0.07
12672465,0.01
12672466,0.01
14245331,0.01
14245332,0.02
14245333,0.02
11623899,0.01
3497438,0.01
89569,0.01
12148198,0.02
12934632,0.04
14507498,0.01
11886065,0.01
13458931,0.01
6643188,0.04
15031800,0.02
3816020,0.06
6118906,0.06
10837500,0.01
11724032,0.01
10575366,0.02
12148233,0.04
13721099,0.01
15293965,0.02
11099664,0.02
10020099,0.04
4283927,0.01
1400349,0.02
5594654,0.02
351775,0.02
1400352,0.01
1400353,0.01
13983266,0.01
14769699,0.01
10575398,0.04
5272903,0.01
351786,0.01
1400363,0.10
13952264,0.02
11099698,0.04
2448948,0.01
11886133,0.01
12672566,0.01
10051131,0.01
10051133,0.01
5856832,0.02
13196866,0.02
12248331,0.05
14769732,0.01
13721164,0.01
14507598,0.02
15294032,0.01
5070420,0.01
15031899,0.01
10837598,0.05
11624031,0.01
12410464,0.06
13196899,0.01
14769765,0.01
4808301,0.02
5332591,0.01
15294064,0.01
6643315,0.01
11886198,0.04
12672632,0.02
2186874,0.06
10107498,0.01
876158,0.01
4808320,0.02
11624065,0.01
1924740,0.01
2186885,0.01
13983366,0.01
1958293,0.06
10893933,0.02
12772633,0.02
12672665,0.01
4284058,0.01
10837664,0.05
12466800,0.05
2909095,0.02
13196966,0.06
14769831,0.01
13983400,0.02
14769833,0.01
11361964,0.01
11361965,0.01
11361966,0.01
12148399,0.02
2973360,0.09
13721266,0.04
15294132,0.01
15294133,0.02
10313399,0.04
12672700,0.02
89790,0.05
2711233,0.04
10837698,0.05
3040696,0.01
13983431,0.04
13983433,0.01
1138378,0.01
1400532,0.01
845092,0.01
11898831,0.06
614112,0.01
6699643,0.01
4546276,0.04
10500732,0.01
3497708,0.01
1400559,0.04
12148466,0.02
13721331,0.01
12934900,0.01
14507765,0.02
14507766,0.02
10313464,0.05
12073599,0.01
12672765,0.01
13459199,0.02
1138434,0.01
5332740,0.01
10837765,0.06
10837766,0.01
13983499,0.04
4546318,0.01
89875,0.01
13721364,0.01
15219332,0.01
352027,0.02
11099932,0.01
12672798,0.01
12672799,0.01
7167776,0.01
12423131,0.01
15032100,0.01
10051366,0.02
13821233,0.01
6381353,0.01
4022061,0.01
2708996,0.02
4284212,0.02
12934965,0.01
1400632,0.01
10719199,0.06
11099964,0.01
5857092,0.04
10837831,0.20
11624264,0.05
10837833,0.01
12410698,0.02
6119244,0.01
3497814,0.04
2973528,0.07
13721433,0.01
15294298,0.02
6119259,0.01
12672864,0.01
12672865,0.06
10051431,0.05
15131964,0.01
4022122,0.01
15437799,0.02
13197165,0.05
1701005,0.02
5594992,0.01
11362165,0.05
12935031,0.01
5332858,0.01
14520298,0.02
11549333,0.02
3497860,0.07
13459333,0.01
14245766,0.05
10937665,0.01
2199532,0.01
352138,0.01
3497868,0.01
13197200,0.01
3240798,0.01
10163600,0.01
10575764,0.01
5070741,0.02
13908633,0.01
13296964,0.02
2449306,0.01
13721499,0.02
14507933,0.01
15294366,0.02
13459366,0.02
2866123,0.02
11593032,0.01
13983666,0.11
14770099,0.02
801438,0.01
14258164,0.01
12148666,0.02
13721531,0.02
12935100,0.01
6905789,0.04
15294398,0.05
1662915,0.01
11886533,0.04
12672966,0.01
2973639,0.01
4546505,0.02
10837964,0.01
12410832,0.01
6643665,0.04
13197266,0.12
14770131,0.02
11362264,0.02
15219364,0.06
13721565,0.05
1662942,0.02
11100131,0.01
11100133,0.09
11886566,0.02
13459431,0.01
12673000,0.01
2187246,0.02
3760111,0.04
12410865,0.07
13197299,0.06
7136596,0.01
12148732,0.10
13721598,0.01
13721600,0.02
2711555,0.05
5039446,0.01
11100166,0.04
5070855,0.02
352267,0.04
6643726,0.02
12597933,0.05
11624464,0.01
3235862,0.04
6119449,0.02
10575898,0.05
3235867,0.01
11362333,0.01
12935198,0.01
13721633,0.02
10313764,0.01
6905894,0.01
6643752,0.01
13459498,0.02
15032364,0.01
15032365,0.01
1663024,0.05
14651400,0.01
6119476,0.01
10575932,0.02
11362366,0.02
4471480,0.02
2973778,0.01
2449491,0.02
11624532,0.04
14770264,0.01
14109133,0.01
2199567,0.05
1369445,0.07
14508131,0.02
15294564,0.05
10313831,0.01
876648,0.01
11886700,0.01
6119533,0.02
4808814,0.04
13297333,0.01
11362432,0.04
14508164,0.02
14508165,0.02
5333129,0.04
614539,0.01
11886732,0.01
13459599,0.02
3235984,0.01
15032465,0.01
13646531,0.01
13197465,0.04
14770331,0.01
614557,0.05
11362465,0.01
13721764,0.01
14508200,0.05
6906027,0.02
12673200,0.01
1138865,0.02
12411065,0.04
12411066,0.07
10576064,0.04
10576065,0.01
11362498,0.01
6890220,0.01
13721798,0.04
2711751,0.02
14508232,0.01
5595339,0.02
4546764,0.02
11886800,0.06
15409764,0.02
12292131,0.01
352470,0.01
2187479,0.89
4022489,0.01
12411100,0.01
14770399,0.02
10576100,0.01
12148965,0.05
12935399,0.05
7168232,0.05
352490,0.02
15294699,0.01
6119661,0.01
1925358,0.05
11886831,0.02
1663222,0.01
14651433,0.02
5595384,0.02
12411133,0.04
13983998,0.01
5071103,0.01
10530232,0.07
10576132,0.01
14508298,0.01
14508300,0.01
11100431,0.02
13646500,0.02
7168280,0.02
10838300,0.04
14770464,0.05
14770466,0.01
352552,0.02
12673333,0.14
14389300,0.02
10051900,0.01
90429,0.01
12411199,0.04
11362632,0.09
12149065,0.02
13721931,0.07
12935500,0.01
1390929,0.01
10399299,0.02
11886932,0.02
5071194,0.02
12411231,0.01
13984098,0.01
14770531,0.01
10576232,0.05
5071214,0.02
14246266,0.01
12411265,0.01
13515499,0.02
13209665,0.01
11362699,0.06
5071244,0.01
13721998,0.02
4296771,0.02
12673433,0.09
3597722,0.02
11624865,0.02
14770598,0.02
6119848,0.02
1500572,0.02
4284842,0.02
12149164,0.06
4809134,0.04
13722033,0.05
714142,0.01
11680500,0.06
14246331,0.01
15032765,0.01
2898677,0.01
7168449,0.01
11624900,0.02
2974149,0.05
13197766,0.07
1925577,0.01
6382027,0.01
6069699,0.01
10151331,0.04
12241131,0.02
3236314,0.01
12345132,0.01
4515237,0.01
10838498,0.05
10838499,0.01
6119909,0.05
5333478,0.01
14770665,0.02
10576366,0.02
11362799,0.01
12149232,0.02
7168497,0.02
13722098,0.02
14508531,0.02
11100666,0.01
5333499,0.01
1139196,0.01
14246399,0.01
15032833,0.02
10838531,0.01
10052100,0.01
14770698,0.05
12673565,0.10
4809246,0.02
15032864,0.04
10838564,0.02
6350257,0.02
352810,0.01
6119984,0.02
1139249,0.01
4547124,0.02
3760693,0.04
3498550,0.01
15295031,0.04
14508600,0.01
11100732,0.09
13460032,0.02
14246466,0.01
3760707,0.04
15032900,0.02
614988,0.01
10576464,0.02
1139282,0.01
12149331,0.02
12935764,0.09
277262,0.02
4547161,0.05
3760730,0.01
10314332,0.05
12673632,0.04
12673633,0.01
14246500,0.01
10052199,0.01
11625066,0.01
13197932,0.01
11362931,0.02
13722231,0.01
13722233,0.02
15295098,0.06
2712189,0.01
11100800,0.01
13460100,0.02
5179343,0.01
10052232,0.02
4022922,0.01
11625099,0.01
10576531,0.01
12935832,0.01
12935833,0.01
10314400,0.01
5071521,0.01
3760804,0.02
14246565,0.01
15033000,0.01
6961949,0.01
11362998,0.04
2680265,0.05
7168696,0.01
615097,0.02
2187965,0.02
10314432,0.01
11887298,0.05
11887300,0.02
2287052,0.02
10052298,0.04
1925837,0.06
11625166,0.01
13198031,0.02
6644436,0.01
2450138,0.01
4285147,0.01
15295198,0.01
12975231,0.02
2450145,0.02
11887331,0.04
12673764,0.04
13460198,0.01
1806460,0.01
10838764,0.01
10052333,0.05
10838766,0.01
11625199,0.01
12411633,0.07
14770933,0.02
10576631,0.02
10576632,0.01
1663737,0.10
12149498,0.01
2176557,0.01
4547326,0.01
15295231,0.01
15295232,0.10
11636864,0.01
11100932,0.02
12673800,0.02
14246665,0.01
12456865,0.02
10052364,0.28
12411664,0.04
11625233,0.02
583129,0.01
12149531,0.07
11100964,0.01
10314533,0.01
12598065,0.06
11887400,0.07
14246698,0.01
15033132,0.01
5071664,0.01
6120242,0.01
13198131,0.02
13984565,0.02
14770998,0.06
11363131,0.02
12935999,0.05
14508864,0.09
14508865,0.04
15295298,0.01
7168835,0.01
15295300,0.02
408374,0.01
11887431,0.05
12673865,0.05
13460298,0.05
14501965,0.01
10052431,0.02
10838865,0.01
11625299,0.01
13198165,0.01
13984598,0.01
13984600,0.05
2461839,0.02
10576732,0.05
11363166,0.01
11855333,0.01
13722464,0.01
12936033,0.01
14508899,0.02
90980,0.02
4023141,0.01
11101031,0.01
14246766,0.01
11625331,0.02
1139575,0.01
14771065,0.01
353152,0.01
12936066,0.01
15295364,0.01
4547476,0.20
12411799,0.04
2188184,0.01
6864057,0.02
11363233,0.05
12149666,0.04
12936099,0.01
12936100,0.01
4285352,0.01
14258332,0.01
3761069,0.04
15033266,0.02
2712499,0.01
10052532,0.05
11625400,0.01
2974650,0.02
6120383,0.02
10576832,0.07
12936131,0.04
14508998,0.01
5596103,0.12
6382541,0.02
14246864,0.02
14246865,0.02
5071827,0.01
10052565,0.05
14913700,0.01
13515599,0.05
14302032,0.01
11363299,0.02
12936164,0.01
1663976,0.02
14509033,0.01
15295466,0.02
10314731,0.01
11101164,0.01
6644717,0.01
10413565,0.01
12674032,0.01
4023281,0.01
5596147,0.02
6906872,0.02
4809727,0.01
11363332,0.01
12936199,0.04
1664009,0.01
10314765,0.02
10314766,0.06
12674064,0.01
1401873,0.01
13460499,0.01
4809751,0.01
6644761,0.02
11534098,0.04
13198364,0.02
353314,0.02
10576931,0.02
12936231,0.01
14509100,0.06
11887665,0.01
12674099,0.09
4285492,0.01
13460533,0.10
353336,0.02
6644800,0.04
4809794,0.17
4285508,0.01
10792131,0.01
12936264,0.01
10326199,0.05
6699874,0.09
10314832,0.01
6382676,0.01
13460565,0.04
2450519,0.01
15033432,0.01
10052700,0.02
10839133,0.02
12411998,0.02
12411999,0.07
12412000,0.01
13984865,0.01
10577000,0.01
14804964,0.02
14509164,0.02
12214966,0.01
10314865,0.01
10314866,0.02
11101299,0.04
12674166,0.10
14247032,0.01
2450557,0.02
11625598,0.01
13198466,0.07
13984900,0.02
14771333,0.04
877707,0.02
5596301,0.02
14509198,0.02
15295631,0.02
5596306,0.04
615571,0.07
11887766,0.01
15033498,0.01
10052766,0.02
12423365,0.04
5072037,0.05
14771366,0.01
11025265,0.01
10577064,0.02
11363499,0.01
1719154,0.02
4174808,0.01
11811699,0.05
11101365,0.02
11887798,0.02
11887799,0.01
13460665,0.01
10052798,0.02
12292299,0.09
12412100,0.01
10731032,0.01
10577099,0.02
6907090,0.01
1664211,0.01
3597860,0.05
13460699,0.06
1402078,0.01
10052832,0.01
11625699,0.04
2450662,0.02
10577132,0.01
6907118,0.01
13722864,0.02
15295732,0.01
15295733,0.01
11101431,0.01
11101432,0.02
11101433,0.01
13460731,0.01
14247164,0.02
12022932,0.01
3761412,0.02
13198598,0.02
5858571,0.05
6120722,0.04
13722899,0.01
15295766,0.04
13297199,0.01
13460765,0.01
4810015,0.07
12412198,0.01
12412199,0.01
2700318,0.04
3983487,0.01
6120748,0.01
6907183,0.06
1063816,0.01
877874,0.01
2450742,0.04
6120759,0.01
2490115,0.02
2942516,0.06
6918367,0.01
10839366,0.01
12412231,0.01
13198666,0.01
13985100,0.07
12181033,0.01
11363666,0.01
13722964,0.02
2975061,0.10
14509398,0.01
14509400,0.01
4285787,0.05
2551926,0.01
12674400,0.02
1402209,0.04
2975076,0.02
10052966,0.01
10839400,0.04
2975082,0.04
13198699,0.01
5596524,0.01
3499375,0.01
615793,0.01
11219864,0.01
14302099,0.11
12936566,0.01
5345513,0.02
5596542,0.01
11887999,0.01
4023684,0.02
10052998,0.01
10053000,0.01
11625865,0.01
12412298,0.02
5858700,0.04
13985165,0.02
2712974,0.01
10577298,0.01
12150164,0.05
12150166,0.02
1140129,0.01
6645154,0.01
10053032,0.01
11068999,0.02
13198764,0.05
15262,0.02
12936633,0.01
14520565,0.01
10315200,0.05
12674500,0.01
452172,0.01
10839498,0.02
12712533,0.02
7169488,0.06
2188755,0.02
14509531,0.01
14509532,0.05
4548064,0.02
12674532,0.01
12674533,0.02
10839531,0.04
13198833,0.01
13985266,0.01
10577399,0.04
12150264,0.01
11101698,0.07
7169542,0.04
6525185,0.01
5858827,0.01
5738754,0.15
12412431,0.06
13198864,0.01
13985299,0.02
2450967,0.02
13723166,0.07
4515419,0.02
10243200,0.01
12674599,0.01
13461032,0.02
190045,0.02
12412466,0.01
14771766,0.05
12150331,0.04
2674140,0.05
12936765,0.01
13723199,0.02
13602899,0.10
10315331,0.01
11101765,0.04
11101766,0.01
13461066,0.06
10053199,0.01
4548176,0.04
1457080,0.01
13198931,0.02
12412500,0.02
91742,0.09
13723231,0.05
12936800,0.02
14509666,0.23
15296100,0.01
10315366,0.01
11888231,0.01
12674665,0.06
10053232,0.01
3641619,0.02
13198965,0.01
1140349,0.01
13723264,0.01
14509698,0.01
14509699,0.02
2188932,0.02
2975369,0.05
12674698,0.01
503959,0.01
2320775,0.02
6645394,0.01
13985431,0.01
2975385,0.01
3761821,0.02
91808,0.01
5858980,0.04
10326300,0.01
14353600,0.01
6383279,0.01
12205000,0.01
14529132,0.02
10053299,0.04
10839732,0.02
10839733,0.01
12379764,0.02
10577599,0.01
5334721,0.02
2713282,0.04
13723332,0.01
14509766,0.02
10315465,0.05
11101900,0.07
13461200,0.02
10053333,0.01
1664726,0.02
12554532,0.02
6383323,0.01
14771932,0.02
3499743,0.01
3237600,0.01
15296233,0.04
3499757,0.06
11888366,0.02
14247664,0.04
3237617,0.01
13821131,0.02
11626231,0.01
12412665,0.01
13199098,0.01
13985532,0.01
13985533,0.01
14771966,0.01
15394432,0.07
2975490,0.02
12150533,0.15
12117633,0.01
13723400,0.02
13996332,0.01
15296266,0.07
11101965,0.01
4024079,0.02
14757832,0.01
3499797,0.01
12412698,0.02
6872816,0.02
12772998,0.02
13865265,0.01
7169833,0.04
11102000,0.05
11888433,0.02
12467166,0.01
4024119,0.04
12412731,0.01
3237697,0.01
11364164,0.02
13723464,0.01
4810582,0.01
15034200,0.04
4810585,0.01
1927003,0.02
10504099,0.01
5597022,0.05
4908688,0.01
4548454,0.01
12937066,0.01
6383468,0.10
15296365,0.01
1140592,0.01
3762033,0.01
12674933,0.20
92023,0.07
10053499,0.06
10839932,0.01
408554,0.01
616318,0.01
14083733,0.04
3237760,0.02
4286339,0.01
10577798,0.02
11364232,0.01
2848732,0.01
6219416,0.01
11102099,0.01
14247831,0.02
15034264,0.01
10053531,0.01
10839964,0.01
11626399,0.02
12937131,0.02
6645679,0.01
10850633,0.02
15034298,0.01
1402812,0.01
10053565,0.02
5597118,0.01
6383551,0.05
11626433,0.02
3499972,0.04
14772166,0.02
13723598,0.02
3762127,0.01
13723600,0.01
7170001,0.01
2713558,0.01
11888600,0.01
10053599,0.01
10840032,0.02
4548579,0.05
6383594,0.01
5782525,0.02
14510066,0.01
11888632,0.01
2451449,0.04
3500026,0.01
1140738,0.01
13199365,0.01
14772231,0.01
6645771,0.05
12887133,0.01
12937232,0.04
12937233,0.01
14520665,0.05
10315800,0.01
12675098,0.01
12675100,0.01
14247965,0.01
1402911,0.01
4024352,0.01
10840098,0.02
7170084,0.01
12412965,0.04
14772266,0.02
4810802,0.02
13723699,0.01
5597237,0.01
15296566,0.01
11418633,0.01
11102264,0.02
12675131,0.02
4810812,0.01
15034431,0.01
11626564,0.01
13985864,0.01
10501132,0.04
14772299,0.01
3237966,0.01
14510164,0.06
10315865,0.02
11102299,0.01
12756200,0.01
13461600,0.02
2713705,0.01
14772333,0.06
10578032,0.01
14510198,0.01
5859448,0.11
11156500,0.11
10315899,0.07
11888766,0.02
4024447,0.01
13461632,0.01
14248065,0.01
14248066,0.01
15034499,0.01
6645893,0.01
12413065,0.02
13985933,0.01
932889,0.01
14510232,0.01
15296666,0.01
3500189,0.02
11888798,0.05
670747,0.01
14248100,0.04
1140901,0.04
10840232,0.05
1888547,0.01
13985964,0.01
13985965,0.05
6383791,0.01
10578098,0.05
10578100,0.02
11364533,0.02
12150966,0.01
4286653,0.01
4286656,0.01
11888833,0.11
12675266,0.01
5859525,0.01
