uid,get_then_use_coupon
15267131,0.15
15267133,0.15
2422078,0.70
11072831,0.70
11859265,1.20
13432131,0.15
12117999,1.20
15005000,0.15
14233899,0.15
12025400,0.15
13598265,0.25
13694299,0.17
11105431,0.40
2159966,0.25
12383598,1.25
62833,0.15
5830004,0.15
12680766,0.50
12121464,0.70
1373563,2.10
14480766,0.15
10286465,0.15
10286466,0.15
12645764,0.70
3995020,0.70
10810766,0.15
12383631,0.70
13956500,0.40
12121499,1.40
15267231,0.70
3470752,0.70
15267233,0.15
13432232,1.20
14218665,0.62
15005098,0.80
3732912,0.15
12383665,2.10
3208626,2.80
11806964,1.60
5305787,0.44
12121532,0.15
12907966,0.15
13694399,0.15
15267264,0.30
12899232,0.25
11072965,0.15
10714700,0.75
14218698,1.00
13685666,0.43
5043664,0.70
1897938,0.15
4257237,0.15
4257242,0.05
12121564,0.15
6878687,0.30
4519394,0.30
13432300,0.15
849390,0.15
141565,0.25
10810864,0.80
1590840,0.08
14743032,0.80
5830138,0.70
12908031,1.40
1635840,0.50
12908033,0.07
14480900,0.15
3995142,0.75
1635849,0.80
11859466,0.15
4781587,0.15
6092308,1.40
12383765,0.80
12025433,0.30
14743066,0.80
12908065,0.40
4257314,0.70
6258267,2.00
15267364,0.15
4257317,0.15
15267366,2.10
10286631,1.40
587305,0.70
11859498,0.15
3025159,0.50
6092336,3.60
2684465,0.15
10802099,0.22
10024500,0.15
13170232,4.20
2160189,0.15
3995198,0.22
13558299,0.15
2946625,0.70
14480966,1.60
6878792,0.15
10286665,0.30
6354506,0.15
11073100,0.15
12645965,0.15
15005264,0.15
5952440,1.50
13170264,0.25
13170265,0.40
11864866,2.80
13956700,1.60
11457466,0.90
1801829,0.80
11335265,0.25
6354530,0.70
12121699,0.15
14480999,1.40
10286699,0.15
12645998,0.60
13432431,0.31
3733106,2.10
1111669,0.70
10810998,0.15
11597431,0.60
5830266,0.70
849535,0.15
10548866,0.20
14481031,0.80
5830280,0.60
5830282,0.60
11859598,0.15
13432464,0.15
15005331,0.40
6878870,1.40
10811031,0.15
6616732,0.15
587427,0.15
11335333,0.25
13694632,1.00
11073199,1.40
1111728,1.40
1111729,0.15
13432498,0.40
13432500,0.15
15005366,0.15
13567032,0.80
10024633,0.40
13170366,0.15
13956799,0.80
12151166,0.29
11335365,0.17
849609,2.40
1373899,0.15
3995341,0.90
10286799,0.40
325328,0.30
11073233,0.15
12646098,1.25
15005398,1.40
849627,0.75
13170398,0.70
2684639,0.20
4161147,0.80
12908264,0.15
13694699,0.15
12646131,0.60
14218998,1.25
10024699,0.15
13170433,0.30
14743299,0.60
10548999,0.40
12121864,0.15
1373963,0.40
10286864,0.15
6878997,0.15
15472731,0.38
11597599,0.80
13956900,1.40
587558,1.40
11335464,0.15
11335465,0.15
12121898,0.50
13694766,0.15
14481199,0.30
1898288,0.12
3471154,0.15
14219066,0.15
622218,0.15
3733311,0.40
4257600,1.40
325441,0.15
13170498,2.80
5044035,0.15
13956933,0.33
4257608,0.15
3995468,0.15
12121933,0.30
6879056,1.40
4257621,0.40
11807033,5.60
12646232,0.30
15005532,0.15
7141213,0.15
10024798,0.30
10024800,1.00
3471202,0.15
13170531,0.38
13694831,0.60
2946928,0.15
11073400,0.20
2917609,0.60
13432700,0.17
10024832,0.25
10024833,0.90
12384131,0.15
2160517,0.11
14035265,0.50
14743432,0.15
11335565,0.62
13694866,0.15
11859864,0.15
3209115,0.20
3733405,0.43
12384165,0.38
14743465,0.70
2422699,0.08
12908464,0.50
587697,0.44
14481333,0.15
12161665,0.50
11073466,0.40
12646331,0.15
13432764,1.00
14265364,0.33
15005632,0.90
10024900,0.40
2684869,0.15
12384199,0.80
13957064,0.15
14743499,0.15
14743500,0.15
4257750,0.15
587738,0.15
5908815,0.80
12646365,0.15
2947038,2.10
63455,0.15
10811365,0.15
7141358,0.15
3471346,0.70
13694964,0.40
13694966,0.70
5044219,0.08
1636348,1.40
12646400,1.40
14219266,0.80
12384265,1.20
14743564,1.60
1374225,0.15
11335699,0.50
14481431,0.40
15267866,0.15
10287131,0.15
10408965,1.20
15005731,0.15
1898533,0.70
4257831,0.80
1636394,0.15
12384300,1.40
63533,0.15
13379933,0.15
2282504,1.20
12908598,0.15
12908600,0.40
14481466,0.09
4519996,0.18
3209277,0.15
3733567,0.80
12646464,0.25
587841,0.15
15005765,0.12
5830729,10.80
13170764,0.15
6092880,0.15
13729464,1.25
10407133,0.70
3938914,0.15
10287200,0.40
11860065,0.50
3995747,3.50
13432932,0.70
4073830,0.60
4782182,3.60
10933265,0.67
850026,0.15
12384365,0.40
12384366,0.15
3209330,1.00
12506131,0.15
10549364,0.15
10549365,0.15
4073833,0.15
12122233,0.15
13432964,0.60
13432966,0.15
5830793,0.15
10025098,0.12
7141515,0.15
850065,0.17
6092947,3.50
2685079,0.15
12122266,0.30
15267999,0.17
5754557,0.70
11860131,0.60
2422948,0.15
1898662,0.40
1112233,0.15
6617263,0.15
5996232,0.40
12908732,0.15
13695166,0.15
15268031,0.17
15268032,0.90
6355138,0.15
10287300,0.15
12724598,2.10
14219466,0.60
1898699,0.15
11020664,2.40
5044436,0.17
10549464,0.15
10549465,0.15
12122333,0.60
7141598,0.70
14481632,0.83
2160868,1.00
588005,1.40
3995879,1.40
325865,0.29
14219498,0.40
5471954,0.20
63727,2.10
11598064,0.20
11598066,0.20
14743798,0.50
14743799,0.15
588024,0.70
12908799,0.10
12908800,0.20
14481666,1.40
850181,0.15
6617351,0.15
12646666,0.15
14219533,0.15
10811665,0.15
14035331,0.25
6617365,0.15
14743832,0.30
325913,0.15
2947354,1.40
10549532,1.40
850206,0.15
1898793,0.15
6355243,0.14
10025264,0.25
11598131,0.15
11598133,0.33
2947385,1.25
6093114,0.15
10549564,0.15
12122431,0.57
12908864,0.15
14481733,0.90
12986764,2.10
11073866,0.15
3733835,0.70
13433164,0.15
5568847,0.15
10015800,1.60
10025298,0.60
12680932,0.17
14743898,0.15
4782433,0.40
2423139,0.17
14481764,0.09
12646764,0.10
11860333,0.50
13433199,0.70
14219633,0.70
7141747,0.30
2947444,0.80
714456,1.40
12549865,0.60
326008,0.70
13171065,0.09
13957499,0.15
2161020,0.15
1112445,0.15
10549633,0.50
12122498,0.50
850308,0.15
5831050,0.15
12724631,0.12
10287500,0.15
11860365,1.40
11860366,1.20
13433231,2.10
10811800,1.00
1636762,0.15
14743964,0.80
1154361,0.40
14743966,1.40
15389765,0.60
4554480,0.70
11336098,2.00
12908964,0.15
6617511,0.15
3733928,0.15
1898922,0.15
10287531,0.15
10287532,0.70
14778098,0.60
15006131,0.11
10025399,0.15
11598266,1.00
2947518,0.15
14744000,0.15
10549698,0.30
11336132,0.15
1374662,0.15
2161097,0.15
3209674,0.15
11073999,0.15
14219733,0.70
10025431,0.25
10811865,0.15
14744031,0.15
10549731,0.06
11336166,0.70
12909033,0.70
10287598,2.10
11860466,0.15
13423699,0.15
4520436,0.25
11239166,0.70
5306872,1.20
10933332,0.15
10811899,1.50
1112577,0.15
2685443,0.80
10549764,0.15
12506198,1.00
13695498,0.15
2423307,2.00
13695500,3.50
1374733,1.40
11074065,0.15
12646931,0.40
12200366,2.80
13433366,0.40
15006231,0.15
10025498,0.60
14079066,0.15
4258334,0.80
11588699,0.70
14744100,0.15
64038,0.15
10496433,0.25
11336232,0.15
6879787,0.33
4258348,2.10
15268400,0.33
11860532,0.14
5569079,1.20
4258364,0.15
3209789,2.10
12855733,0.15
14744131,0.12
13957700,0.15
14744133,0.15
1801996,0.15
4782666,0.70
12909133,2.10
13695566,0.70
15268432,0.40
5831249,0.27
11074131,0.67
10287700,1.00
11074133,0.15
12646998,0.15
13433432,0.15
14219866,0.15
15006300,0.90
7141981,2.10
10811999,0.06
10549864,0.15
10549866,0.70
12909165,0.50
13695598,0.15
14482031,0.50
11074166,0.70
12647032,1.20
13433466,0.29
64126,0.25
10812032,1.40
5569155,0.15
12384900,0.15
14744199,0.15
10549898,0.70
1112717,0.15
12909198,0.80
2053484,0.15
1374868,0.80
10287766,0.15
5307031,0.50
12647064,0.15
6355611,0.15
12384933,0.15
13957800,0.40
5307050,1.60
1112747,0.11
10549933,0.50
2685616,0.60
13366298,0.15
3996342,0.70
11860664,0.40
11860665,0.15
13433531,0.15
12647100,0.75
4520642,0.15
10812099,0.15
3209925,0.50
13171400,0.30
1758327,0.15
4782797,0.50
11336400,0.60
12122833,0.15
2947794,2.40
4258516,1.40
15268566,1.40
12506233,0.70
5569242,0.15
13433564,0.40
13433565,0.15
14220000,1.40
10025698,0.25
13773265,0.17
13957864,0.15
2020476,0.15
64235,0.11
5307119,0.14
12122865,0.15
13695731,0.70
2161396,0.15
10812164,0.23
3996421,1.40
14744331,0.70
10693433,1.25
11336465,0.17
1112853,2.10
3210007,0.15
11074331,0.15
11074332,0.43
12647198,1.00
13433631,0.15
5307168,0.15
10025765,0.30
11020764,0.40
13171498,0.40
13957931,0.33
13171500,0.60
850735,0.80
11336500,0.25
12909365,2.80
14482232,0.15
4258619,0.70
14220099,0.15
14220100,0.40
3210055,0.70
2423626,0.50
12385100,3.20
13860664,1.40
10550100,0.70
14482265,0.15
10287965,0.15
11074400,0.15
11860833,0.15
5865275,0.15
15006564,1.40
11598699,0.15
13957999,0.15
13958000,1.00
10550131,0.24
11336565,0.40
13695865,0.70
1637242,0.15
5603135,0.70
15268732,0.43
3210111,0.15
11860864,0.70
64385,0.15
11860866,0.15
6093702,0.15
10025864,0.15
2161549,0.15
13171599,0.60
326549,0.15
10550166,0.60
1321455,0.15
13695900,2.80
11414000,0.70
11860899,0.30
12647333,0.15
6880173,0.70
13171632,0.15
6536692,0.15
64435,0.17
11336631,0.15
12909498,0.12
12909499,0.15
15268800,0.15
6880196,0.80
12647366,0.30
14220231,0.25
13433800,0.70
588749,0.14
6880208,0.70
850899,0.15
5307350,0.70
13030564,2.50
6093786,1.40
13695964,0.80
13695966,0.50
5045216,0.40
3919743,0.40
11860966,0.15
14220265,1.20
6093803,0.15
12252431,0.40
10812399,0.15
2161648,1.00
290206,0.15
3210231,0.15
1899515,0.15
1637373,0.70
11020800,0.15
11074564,0.15
10288133,0.15
4783111,0.17
13433864,0.15
1899531,0.25
13685933,1.20
1113104,0.40
11501400,1.40
12385300,0.70
12123166,0.15
12909600,0.15
14482465,0.50
10288164,0.15
3025414,0.30
1637414,0.80
3734568,0.12
5569577,0.40
3734570,0.27
14220332,0.15
12156765,0.15
10026032,0.15
10812465,0.15
14341299,0.15
11598900,0.25
2948150,0.15
14744631,0.60
1899578,1.25
10550332,0.70
10550333,0.30
13696065,0.60
15268931,0.15
6093892,0.10
5045317,0.40
10206399,0.17
14220366,0.70
6826509,0.15
10026066,0.25
12025699,0.15
5045332,0.25
13171800,0.15
588891,0.30
10550365,0.40
13904400,0.15
15268964,1.80
588903,0.25
10288232,0.25
11861100,0.70
14079165,0.15
10026099,0.30
1899636,0.70
4258935,0.70
12123266,0.80
884587,0.20
14482565,0.20
10288265,0.15
2686091,0.40
13433998,0.14
13433999,0.15
13434000,0.70
13948099,0.40
10026133,1.20
7142552,0.15
13958300,0.40
10365466,0.40
10550433,0.15
2716885,0.30
4783267,0.15
11861165,0.40
4258990,0.14
14220464,1.60
6880433,0.15
2423986,0.15
11020831,0.60
1637564,0.33
6094015,1.40
10550465,0.14
11336899,0.40
13696198,0.15
14482631,0.15
15269064,0.25
840909,0.15
13434065,0.15
589013,0.29
11599064,0.15
13171933,0.80
10550499,0.09
3210469,1.20
5307624,0.15
709842,0.25
5045487,0.15
12647666,0.15
14220533,0.70
15006966,0.15
7142650,0.15
5569788,0.15
12385533,0.15
13958399,0.70
14744832,1.40
14744833,0.15
10550531,0.70
11336966,6.30
10288399,0.20
11861266,0.30
13434133,0.15
3734806,0.80
10026265,0.15
11599133,1.60
13171999,0.06
4783392,0.15
10550564,0.44
10550565,1.40
12909866,2.10
1539975,0.15
15269164,1.20
2948399,0.21
4259120,0.20
6356274,0.15
11861300,0.70
4259126,3.50
14220599,1.50
10812733,0.06
11337033,0.11
326986,0.25
12909899,0.15
1113420,0.15
2162005,0.15
14220633,0.90
6094174,0.40
13958499,1.20
2162020,0.15
666172,0.80
14482798,0.15
4521328,1.40
3472757,0.15
13434232,0.30
10846100,0.40
14220666,0.39
15007100,0.15
6618497,0.15
5307780,1.40
10550664,0.15
12123531,2.75
13696398,0.15
13696400,1.00
327057,0.15
589205,0.50
3472792,0.20
1899930,0.14
6258586,0.44
10812831,0.60
12385700,1.67
1375654,0.15
14745000,0.40
12768498,0.80
3472815,0.70
13696432,0.11
11074999,1.29
6880699,0.25
13554933,0.15
10812866,0.15
13958598,0.80
14745032,1.40
6564429,0.30
12910033,4.20
5570006,0.15
11861464,0.30
3768228,0.15
14220764,0.15
14230500,0.15
4783584,0.90
64993,0.15
14996731,0.15
12385764,0.15
11599333,0.15
13172198,0.29
6880744,0.80
11719932,0.43
5307882,0.15
10550765,0.15
5045744,0.18
12123633,0.70
14482933,0.15
15269366,1.40
1900026,0.15
13172233,0.70
13898798,0.30
14559832,0.15
12123666,1.00
5045783,0.15
4685743,0.29
12647964,0.70
12647965,1.40
5045791,1.60
15007265,0.15
1637922,0.15
11599399,0.80
1637928,0.60
13958698,0.15
6880812,0.15
12656065,0.60
4783663,0.80
11337264,0.33
12123699,0.30
14482999,0.07
14122932,0.15
10288698,0.70
5996469,0.15
15007298,0.80
10026565,0.22
10812999,1.20
7142986,0.15
13511266,0.70
11337300,0.15
3472983,0.15
15269465,0.15
11075166,0.40
14220898,0.70
578285,0.15
13172332,0.15
14472466,0.15
14745200,0.15
11982099,0.33
10550900,0.15
11337333,0.71
12910199,0.40
6880888,0.15
1113723,0.70
12648065,4.20
5570180,0.17
1113733,0.40
12156865,0.80
6094472,0.60
4783753,0.15
6618762,0.15
11599500,0.40
12943299,0.73
10550932,0.15
10550933,0.40
14483098,0.25
7238545,0.31
11075233,0.15
10933531,0.23
1617043,0.15
11599532,0.50
11599533,0.22
12385966,0.11
7143087,0.15
14745264,0.40
6356657,0.15
10627699,2.10
10550966,0.25
2948792,0.70
15269565,0.80
11075266,0.15
6094534,2.10
10813133,0.70
11599566,0.70
4521682,0.14
6356691,0.70
14745300,1.40
3473110,2.80
14483164,0.15
14483165,0.15
13161765,0.10
2162402,0.70
11075299,0.15
14221031,0.30
3735273,0.15
327402,0.30
11599598,0.70
12386032,1.25
14745332,0.70
141950,0.15
2162423,0.90
1113849,0.15
14483199,0.15
10288898,0.80
3997445,0.70
12648198,1.20
12648200,0.25
13434633,0.15
10026766,0.80
14603565,1.40
6356753,1.20
13172498,1.20
13958932,0.14
10551064,0.15
851739,0.15
5832478,0.15
5832484,0.25
11861799,4.80
13434664,0.15
13434665,0.15
12593799,0.30
1721796,0.25
15007533,0.22
10026799,0.30
10813232,0.70
12386098,0.70
6094645,0.15
1900342,0.15
6356792,0.15
13696831,0.15
3211072,0.12
13696833,0.15
5832516,0.30
10288965,0.15
11075399,0.15
4259657,4.90
12648266,0.15
12462733,0.57
10813264,0.15
2948947,0.15
12386132,0.15
14745431,0.70
4783961,0.15
327519,0.15
851811,0.15
15269733,0.25
10289000,0.33
11075433,0.80
7143276,1.75
15007599,0.15
2686834,0.15
11599731,0.15
11337599,0.15
10289032,0.80
6094730,0.15
4074135,0.25
6619022,0.15
15007632,0.15
10813333,0.15
13172631,0.03
14745498,0.30
14745499,1.20
13773466,0.15
11337631,0.15
4521890,0.20
15269798,0.50
15269799,0.50
3473324,0.70
6881197,0.33
13434798,0.25
14221233,0.30
12772766,0.15
12386232,0.40
14745531,0.36
13959100,0.11
10551231,0.15
10551232,0.20
3473345,0.15
12124100,0.15
15269833,0.70
2162636,0.15
1900497,0.70
14221266,0.40
447822,1.40
10813400,0.15
6619098,0.60
15390031,0.23
327644,0.17
10551265,0.70
3997666,0.70
5570531,0.38
12124133,0.15
12910566,0.15
13697000,0.90
10289133,0.15
12648433,0.15
14221300,0.15
10813431,0.90
11599865,1.40
6881274,0.15
4784129,0.60
7176193,0.70
6881289,0.15
10289165,0.14
13434900,2.80
14221333,0.56
10027031,0.29
6357016,0.15
10813465,0.15
10813466,0.40
2687003,0.15
13172765,0.15
3473438,0.15
14745632,0.15
14745633,0.17
10551332,0.80
6619174,2.40
13697064,0.15
12910633,1.40
14483498,0.70
15269933,0.25
12648499,0.15
12648500,0.15
13434933,0.80
14221366,0.70
11599931,0.05
11599932,1.75
1206792,0.15
1638471,0.40
12124232,0.30
12910665,0.15
12910666,2.10
15269964,0.20
15269966,0.15
10289231,0.15
5046353,0.70
11894798,0.30
10813532,0.15
11599965,1.60
13959266,0.15
11297564,0.15
11337831,1.60
3156668,1.40
12124266,0.20
1638517,0.40
589945,1.40
4784252,3.20
11600000,2.14
14745731,0.80
6619268,0.90
3473543,0.15
10551432,0.33
12124298,0.40
5570703,1.40
15270032,0.70
3735700,0.08
12648599,0.80
2151791,0.70
15007900,0.80
10813598,0.70
6095007,0.70
13172898,0.60
852139,0.15
13697200,1.40
5832883,0.20
6357172,0.11
11075765,0.15
327863,0.09
15435132,0.20
4522172,0.15
65726,0.15
6095043,0.33
852164,0.15
5308614,0.15
3997898,0.15
11337932,0.15
11337933,0.15
14166733,0.25
14623332,0.15
15270098,0.70
1638611,0.70
10289365,0.17
6258724,0.15
12648666,0.40
14341498,1.40
15007966,0.38
2949343,0.15
10813664,0.25
10027233,1.40
11600099,0.15
5570789,0.40
852204,0.15
11337965,0.20
12746500,11.20
6357236,0.15
10147198,0.09
11075831,0.50
11600132,0.70
13959432,0.40
11414231,0.33
10551564,2.40
10551565,0.15
12124431,0.15
11338000,0.15
5570843,0.40
14221599,0.33
13173032,0.12
13173033,1.60
14745898,1.40
10551598,0.36
5570863,0.40
11338032,0.15
12910900,2.80
10289465,0.29
11075898,0.15
11862331,0.15
1114428,0.15
12648765,0.15
15008064,0.15
14734732,0.15
13959498,0.70
14745933,0.30
12124498,2.10
12648799,0.40
14221664,0.67
6881633,0.70
2425189,1.80
10813799,0.30
13205564,0.15
4522351,0.15
14297832,0.11
6619509,0.70
11021033,0.40
2425208,0.15
14778431,0.15
11655464,0.28
13992000,0.80
15008133,0.40
6651969,0.30
12386698,0.70
13959565,1.25
13959566,0.15
14746000,0.40
10551699,0.15
3211669,1.40
3473817,0.15
3735968,0.20
12648865,0.60
13435299,0.90
12386733,0.15
14746032,0.08
12911032,0.15
3735998,0.15
10289600,0.70
65988,0.15
3998154,0.60
13904631,0.15
13904632,1.20
12124633,2.40
13697500,0.15
15270366,0.25
7143905,0.15
1376739,0.60
13435366,0.40
11600364,0.40
11600365,0.40
13959665,1.40
3998195,0.15
11338232,0.05
12124666,0.15
10476966,0.25
15270399,0.40
2949634,2.10
2687491,0.15
14221831,0.15
15008265,0.25
852493,0.20
11600398,0.15
12386831,0.80
13959698,0.15
13959700,0.44
10551831,0.60
852506,0.30
852507,0.08
15270432,2.80
10289698,0.15
11076131,0.15
1114660,0.15
2687526,0.15
5166513,0.70
11600431,0.15
12928065,3.60
328242,0.17
12124733,1.00
12911166,0.17
12113333,0.15
14484033,0.25
6095426,0.15
7144003,0.30
12649031,0.15
11862600,1.40
4522570,0.15
14221899,0.40
2687568,0.15
6095441,3.50
13173331,0.89
7144020,0.60
14746198,0.15
10551899,0.15
11338332,0.15
3211869,0.15
12911199,0.70
13697632,0.15
11076200,0.15
10814065,0.15
1376882,0.15
12386931,0.15
12386933,0.25
13959799,0.15
14746233,0.15
2163324,0.60
1114754,0.75
4522630,0.15
11076233,0.15
12649099,3.50
6619788,0.70
5309073,0.89
10814099,0.15
4784789,2.80
1901210,0.70
11338398,0.20
3211936,0.30
14484132,0.40
5309094,0.80
12649132,0.15
13435566,0.30
590513,0.15
328375,0.15
13959864,0.15
13959865,1.60
14746300,0.40
11589066,0.08
10551999,1.60
12124864,0.80
14484165,0.15
10289864,0.15
4380108,0.40
10289866,0.40
12649165,0.15
15008466,0.40
3211992,0.15
13959898,0.25
6095579,0.12
11338464,0.15
5309153,1.20
11338466,1.40
12124900,0.30
14484199,0.17
1901288,0.15
10289899,0.75
11076332,1.40
15008499,1.40
12387065,0.70
3212026,0.15
13959931,0.18
590588,0.80
13959933,0.50
2163457,0.15
11021099,0.90
12899798,0.15
4784902,0.15
14484231,0.15
13697800,0.30
3212041,5.60
10289932,0.40
14597164,0.25
13435664,0.15
15008531,0.15
14222100,0.60
10027798,0.15
10814231,1.40
4522776,0.40
14746400,0.30
590635,0.30
10289965,0.15
11862833,0.25
14222132,2.80
14222133,0.40
10027831,1.40
10814264,0.80
590655,0.71
13960000,1.40
11338565,0.15
11338566,0.15
1933452,0.15
2163531,0.15
15270733,0.14
13435733,0.90
5833566,0.15
13960032,0.40
12026000,0.10
6620005,0.70
11338599,0.15
14484333,0.17
852846,0.11
5253949,0.15
11076465,0.40
2053536,0.30
14222198,0.25
10027899,0.15
2687868,0.70
13814932,0.75
13960064,0.40
14746498,0.17
14746500,1.50
11338631,0.10
12125065,0.06
3998604,0.80
14484365,3.50
852879,2.80
11076499,0.15
11076500,2.10
4539514,0.70
11763866,1.40
12387231,0.15
12387232,0.18
12244464,0.15
13173666,0.90
14746533,0.15
12911532,0.20
10290099,0.15
12649400,0.40
7144378,0.33
5833660,2.80
10027965,0.70
852932,0.15
10552265,0.15
11338698,0.70
2950091,0.60
1377228,0.15
12125133,0.70
13697998,0.15
1115087,0.70
15270866,0.83
11501731,0.15
13435865,0.15
6882267,0.22
11600866,0.80
11559465,0.40
10552298,0.06
4785135,0.90
5571568,0.70
13698033,0.30
2163698,0.15
15270899,0.15
11076598,0.15
6882302,2.10
6882312,0.20
229548,0.15
1901578,1.40
13698066,0.15
15270931,0.15
1115158,0.70
10290199,1.20
11076632,0.40
590874,0.80
13435933,0.15
2425890,0.50
13173800,0.70
14746666,0.15
11338798,0.15
12125232,0.15
13698099,1.40
11629300,0.70
15270966,0.80
14385332,0.15
11076666,0.15
12649531,1.20
13435964,0.15
13435965,0.15
11108533,0.15
66627,0.09
15171766,0.15
13173832,0.80
2688073,0.12
14746698,0.15
14746699,0.15
5516130,0.15
11338831,0.15
12911698,0.30
6358099,0.15
12911700,0.60
12649564,0.15
13435998,0.25
15008865,0.25
6095972,0.15
12856166,1.40
11600998,0.70
11600999,0.15
13173864,0.15
13960299,1.20
14746732,0.15
2950253,1.40
10552432,0.15
2950257,0.70
10846398,0.29
14484599,0.15
14222465,0.15
15008898,0.15
10028166,0.40
2950282,0.70
4249113,0.15
15271066,0.15
10290332,0.15
5309598,0.70
10028198,1.40
10814633,0.15
12387499,0.15
13497199,0.15
1115309,0.70
10552498,1.40
3736755,0.25
12125366,0.29
14484666,1.25
15271100,0.15
10290365,0.15
5571774,0.40
15008964,0.44
3998919,0.15
12157133,0.15
10552533,1.40
15271132,0.15
1115360,0.40
13118331,0.15
4523236,2.10
3998950,0.15
6882537,0.15
10814700,0.40
11601133,0.15
2950382,1.20
4523247,0.70
14746864,0.40
14746866,0.25
11339000,0.30
12125433,0.15
12911866,1.40
2688254,0.15
5571839,0.15
11863299,0.15
3736836,0.11
13436166,0.70
14222600,0.70
14746899,0.15
14484764,0.15
14484765,1.40
6882591,0.15
6127835,1.00
6358313,1.20
11376166,0.70
4785457,1.40
12125498,0.15
3712069,0.40
2164035,2.10
11076933,0.14
14222666,0.15
10028364,0.15
1496632,1.40
13174098,0.15
2688340,0.70
14297998,0.15
10552664,0.15
11339098,0.50
853343,0.15
14484832,1.75
15271266,0.80
15009133,1.20
11601266,0.15
10103699,0.33
4785527,3.30
5309818,1.40
6882686,0.15
329087,0.80
12912000,1.40
11863432,1.40
12157164,0.25
12649866,0.09
11601298,0.25
1901975,0.15
11454731,0.40
2426266,0.15
12912031,0.15
12649899,0.15
13436333,0.18
5309872,0.17
10814899,0.15
5047735,0.23
6882744,0.70
15302900,0.70
6882752,0.15
5572035,0.70
10290632,1.20
10290633,0.14
11863498,0.70
6358479,0.25
11601364,0.15
5572054,0.30
13174232,0.80
13960666,2.10
4261339,0.60
13162064,0.15
2164197,0.15
3474925,0.70
5047790,0.40
15009264,0.14
13642664,0.60
10028531,2.10
10814964,1.80
2950649,0.30
6620668,0.15
10552832,0.15
5309954,0.15
12125700,0.90
591373,0.29
4785679,0.15
13436432,0.15
13436433,5.60
67090,0.33
2851075,0.25
12387864,2.10
13174299,0.40
14747165,0.15
14747166,0.15
12419333,0.80
2164257,1.20
12125731,1.20
3212843,0.30
2950701,1.00
11863598,0.15
12956131,0.17
2688561,0.15
3474998,0.15
12387898,0.15
